name,store,price,evaluate_num
海尔（Haier）M360C 电信老人 老年电信机 直板按键大屏学生迷你小 备用座充老人 黑色,久城手机专营店,￥238.00,8条评价
小米（MI） 红米5A  全网通 铂银灰 2GB+16GB,誉广和手机旗舰店,￥586.00,90+条评价
小辣椒 G108 三防老人移动户外直板老年机超长待机老人机大字大声 黑色 官方标配,浩宇轩扬手机专营店,￥99.00,3700+条评价
美图（meitu） M8 全网通4G智能 美颜自拍 月光白（4G+64G),久汇通数码旗舰店,￥2099.00,600+条评价
华为（HUAWEI） 麦芒6 全面屏 极光蓝 全网通(4G+64G),鹏瑶手机专营店,￥1565.00,300+条评价
华为（HUAWEI） 荣耀V9 Play  全网通4G 双卡双待 铂光金（4G+32G）,久汇通数码旗舰店,￥1158.00,2000+条评价
360 N7 全网通 石墨黑 6GB+128GB,京联通达旗舰店,￥1964.00,30+条评价
小米（MI） 小米MAX2  双卡双待 金色 全网通(4G+64G),鹏瑶手机专营店,￥1379.00,1200+条评价
小辣椒 红辣椒T33 移动联通4G 双卡双待 老人智能 金色 （1G RAM+16G ROM）,博海宇通手机旗舰店,￥265.00,1300+条评价
华为（HUAWEI） 荣耀10  幻影紫 6G+128G,君问手机旗舰店,￥3099.00,200+条评价
AGM M2 全网通三防老人移动联通电信 直板老年机超长待机  双卡双待 黑金,骏骁手机专营店,￥399.00,800+条评价
华为（HUAWEI） 华为畅享8全面屏 蓝色 全网通4GB 64GB,沃时代通信专营店,￥1499.00,100+条评价
Apple 苹果 iPhone X (A1865)  移动联通电信全网通4G智能 深空灰色 全网通256G,恒大和旗舰店,￥8758.00,40+条评价
华为（HUAWEI） 麦芒5  香槟金 全网通4G(4G RAM+64G ROM) 高配6,华信通手机专营店,￥1298.00,300+条评价
小米（MI） 红米note5 全面屏 黑色 全网通(4G+64G),上海盛南连锁通信专营店,￥1228.00,90+条评价
铂爵（BIOJUET） V7  全网通4G商务轻奢智能 太空精钢 双卡双待 私密系统空间 鳄鱼纹 爵士黑,酷风行手机专营店,￥3618.00,200+条评价
Apple 苹果 iPhone7 Plus 4G 玫瑰金 全网通(128G),新松联手机旗舰店,￥5488.00,9000+条评价
华为（HUAWEI） 荣耀9青春版 全面屏智能 移动联通电信全网通4G  双卡双待 幻夜黑 全网通 （4G+32G）,炫华数码专营店,￥1399.00,100+条评价
天语（K-Touch） T2 移动联通2G老人机老年 双卡双待 红色,天探手机专营店,￥87.00,1万+条评价
天语 K-TOUCH L580 移动/联通2G 老人 双卡双待 黑色,天语手机京东自营官方旗舰店,￥138.00,800+条评价
中兴（ZTE） 远航5 4G 双卡双待全网通4G+远航5plus 5000毫安【送耳机等礼品】 【3GB+32GB】远航5四核,盛粤手机专营店,￥645.00,100+条评价
诺基亚（NOKIA） 诺基亚7 (Nokia7)  黑色 全网通( 4GB+64GB),聚捷联盛手机旗舰店,￥1289.00,400+条评价
国美（GOME） U7mini 全面屏 曜金黑 全网通 4GB+64GB,国美手机旗舰店,￥889.00,300+条评价
华为（HUAWEI） 华为P20 Pro 极光色 全网通 6GB+64GB,中邮展鸿手机专营店,￥4988.00,80+条评价
华为（HUAWEI） 荣耀8青春版 4G 珠光白 移动全网通版4G+32G,中国移动手机官方旗舰店,￥949.00,1.2万+条评价
守护宝（上海中兴）L518 暮光黑 超长待机 移动联通2G 双卡双待 翻盖老人 老年备用功能机,上海中兴守护宝京东自营旗舰店,￥228.00,1900+条评价
小米（MI） 小米Note3 全网通  黑色 6G+128G,掌视界数码旗舰店,￥2239.00,200+条评价
诺基亚（NOKIA） 105 CN 移动联通2G老人 蓝色,久汇通数码旗舰店,￥149.00,1900+条评价
AGM X1 全网通4G 户外三防智能 防水防摔超长待机4+64GB 双卡双待 黑色,富荣科技三防手机专营店,￥2099.00,800+条评价
黑鲨 游戏 全面屏 全网通4G 极夜黑 全网通（8G RAM+128G ROM）,博海宇通手机旗舰店,￥4099.00,300+条评价
酷派（Coolpad） 智能老人 移动4G  8712 双卡双待 白色 高配版（1GRAM + 8GROM）,牧申手机旗舰店,￥259.00,1300+条评价
8848 钛金  M3巅峰版鳄鱼皮 智能商务全网通4G 双卡双待2100万128G内存 巅峰版黑色 鳄鱼皮,8848手机官方旗舰店,￥19999.00,90+条评价
魅族 （MEIZU）PRO7 移动联通电信4G 香槟金 全网通( 4G 64G),泰业手机专营店,￥1888.00,300+条评价
诺基亚（NOKIA） 105 移动联通2G老年老人学生儿童 黑色(单卡),旭永手机专营店,￥149.00,1600+条评价
诺基亚（NOKIA） 105 新版 联通移动2G 单卡 蓝色,爵臻手机专营店,￥149.00,800+条评价
小米（MI） 小米note3  亮黑色 全网通（4G RAM+64G ROM）标配,牧申手机旗舰店,￥1799.00,6400+条评价
魅族（MEIZU） PRO7/7plus  全网通 双卡双待 移动联通电信4G PRO 7 静谧黑 4+64G 全网通公开版,恒大和旗舰店,￥1329.00,50+条评价
纽曼（Newman） F9C 电信版 双屏翻盖老人 宝石蓝,佳翰鑫手机专营店,￥228.00,100+条评价
Apple 苹果 iPhone 8(A1863) 全网通4G 银色（64GB）,久汇通数码旗舰店,￥4899.00,100+条评价
小米（MI） 小米 红米4A  香槟金 全网通(2GRAM+16GROM)标配,爵臻手机专营店,￥559.00,1000+条评价
铂爵（BIOJUET） 铂爵(BIOJUET)V7全网通4G轻奢商务太空精钢双卡双待 鳄鱼纹爵士黑,富荣科技三防手机专营店,￥5999.00,100+条评价
华为（HUAWEI） 荣耀7C 畅玩7C 幻夜黑 全网通（4G+64G）,谷高数码手机专营店,￥1199.00,40+条评价
诺基亚（NOKIA） 诺基亚 7 Plus 黑色 全网通4G高端商务智能 双卡双待 (6G RAM+64G ROM),众盛手机专营店,￥2499.00,200+条评价
黑鲨 游戏 极夜黑 6G+64GB（全网通）,恒大和旗舰店,￥3299.00,10+条评价
中兴（ZTE） 中兴 BA602T 移动4G+版 智能老人 双卡双待 NFC版 流沙金 (3G RAM+32G ROM),众盛手机专营店,￥599.00,400+条评价
华为（HUAWEI） 华为 麦芒5  香槟金 全网通(4G+64G)标配,新松联手机旗舰店,￥1296.00,4200+条评价
华为（HUAWEI） P20 Pro 全面屏徕卡三摄 宝石蓝 全网通 6GB +128GB,鹏路网络手机旗舰店,￥5488.00,1200+条评价
锤子（smartisan） 锤子坚果R1 全网通4G 碳黑色（细红线版） 8G+128G 尊享,牧申手机旗舰店,￥4799.00,40+条评价
小米（MI） 红米4A  双卡双待 香槟金 全网通(2G RAM+16G ROM),茄子手机旗舰店,￥569.00,300+条评价
360 N6 全面屏 智能 璀璨金 全网通 4+64G,聚捷联盛手机旗舰店,￥1099.00,700+条评价
HTC U11 EYEs 火炽红 全面屏双摄 全网通 4G+64G 双卡双待,HTC手机京东自营官方旗舰店,￥2599.00,500+条评价
华为（HUAWEI） 荣耀6 畅玩6 智能老人  金色 全网通(2G+16G)标配,佳沪手机旗舰店,￥539.00,600+条评价
天语（K-Touch） 8848 Note5全面屏智能 全网通 3GB+64GB移动联通电信4G 曜石黑,世纪手机专营店,￥799.00,100+条评价
小米（MI） 红米4 全网通4G智能 双卡双待 金色（2G+16G）标配版,OKSJ手机旗舰店,￥638.00,300+条评价
小米 红米4A移动电信联通4G 双卡双待 香槟金 全网通2G+16G,恒大和旗舰店,￥569.00,40+条评价
Apple 苹果 iPhone 8  金色 256GB,誉广和手机旗舰店,￥6058.00,400+条评价
华为（HUAWEI） 荣耀畅玩7C 全面屏 移动联电通信4G 双卡双待 幻夜黑 全网通标配版 3GB+32GB,鹏路网络手机旗舰店,￥999.00,300+条评价
华为（HUAWEI） 麦芒6 全网通4G 曜石黑（4G+64G）,久汇通数码旗舰店,￥1649.00,300+条评价
小米 MIX2S 全面屏游戏  全网通 美颜双摄拍照 移动联通电信4G 黑色 6GB+128GB,恒大和旗舰店,￥3458.00,40+条评价
360 N4S 全网通4G智能 双卡双待 流光金 流光金 4G+32G 全网通,酷博昊远手机专营店,￥828.00,20+条评价
华为（HUAWEI） 荣耀7x 畅玩7X 全网通4G全面屏 极光蓝 4GB+64GB 高配版,牧申手机旗舰店,￥1599.00,1.2万+条评价
诺基亚（NOKIA） 105 移动/联通双2G老人 TA-1010    黑色,优爱特手机旗舰店,￥149.00,600+条评价
华为（HUAWEI） 荣耀7C 畅玩7C 全面屏 幻夜黑 全网通(3G+32G),掌视界数码旗舰店,￥899.00,100+条评价
优思（Uniscope） US9 移动/联通电信 翻盖老人 男 女 老年 玫瑰金 电信版,智加手机专营店,￥198.00,3600+条评价
Apple 苹果 iPhone X（A1865） 银色 【全网通】 64GB,易讯通通信专营店,￥7458.00,30+条评价
中兴（ZTE） 中兴健康（ZTE Health） L588 移动/联通 翻盖老人 红色,优爱特手机旗舰店,￥299.00,300+条评价
OPPO R11s Plus【下单2599】全面屏新款 全网通 4G双卡双待 6G+64G内存版 香槟色 标配,OPPO酷炫手机专卖店,￥2999.00,600+条评价
华为（HUAWEI） 华为nova3e 全面屏 克莱因蓝 4GB+64GB,京联通达旗舰店,￥1999.00,100+条评价
飞利浦（PHILIPS） S626L 银色 3G+32G 移动联通电信4G+ 双卡双待 全网通 长待机商务智能,飞利浦手机京东自营旗舰店,￥899.00,60+条评价
锤子（smartisan） 坚果3  碳黑色 全网通（4G+32G）,华信通手机专营店,￥1399.00,40+条评价
Apple iPhone 8Plus(A1864) 移动联通电信4G正品国行现货速发红色现货 金色 64G,友格通讯专营店,￥5498.00,100+条评价
飞利浦（PHILIPS） E255翻盖老人 移动/联通2G  双卡双待 曜石黑,世纪手机专营店,￥258.00,300+条评价
华为（HUAWEI） 华为  nova  移动联通电信4G 双卡 香槟金（白） 全网通(4GB+64GB),泰美手机专营店,￥1075.00,500+条评价
华为（HUAWEI） Mate RS 保时捷设计 6英寸  全网通4G 顺丰发货 可开专票 黑色 6G+256G,顺电手机旗舰店,￥9999.00,60+条评价
魅族（MEIZU） 魅蓝note6  香槟金 全网通(4G+64G),聚捷联盛手机旗舰店,￥1059.00,3200+条评价
小米（MI）红米 note5  全面屏 金色 全网通(4GB+64GB),中邮展鸿手机专营店,￥1180.00,400+条评价
华为（HUAWEI） 华为畅享6 4G 金色 全网通(3G RAM+16G ROM),融一手机专营店,￥738.00,200+条评价
OPPO R11s【5.25直降200-400元】全面屏拍照 分期免息 全网通4G 全新游戏 黑色 官方标配,牧申手机旗舰店,￥2599.00,3100+条评价
华为（HUAWEI） 华为7C 荣耀7C 畅玩7C 全面屏人脸识别  全网通 金色 全网通(3GB+32GB),三杰时代手机专营店,￥899.00,200+条评价
vetas V9风尚版 全网通4G 智能高端商务超长待机 特色 安全双系统 双卡双待 黑色 小牛皮 (4G RAM+128GROM),vetas手机旗舰店,￥9999.00,80+条评价
华为（HUAWEI） 荣耀V9 Play  全网通4G 双卡双待 极光蓝 4G+32G,千瑞达手机旗舰店,￥1138.00,100+条评价
华为（HUAWEI） 荣耀畅玩7C   魅焰红 全网通(4G+64G)高配版,瑞创恒泰科技手机专营店,￥1299.00,100+条评价
华为（HUAWEI） P20 Pro  全面屏徕卡三摄 极光色 （6GB+128GB）,谷高数码手机专营店,￥5799.00,100+条评价
APPLE 苹果 iPhone6s Plus  玫瑰金 全网通 128G,泰业手机专营店,￥3866.00,400+条评价
小米（MI） 红米4X 双卡双待4G智能 金色 3G+32GB【全网通4G】,长宏时代手机专营店,￥838.00,1200+条评价
Apple 苹果  iPhone 6 移动联通电信 全网通 4G 金色 32G,誉广和手机旗舰店,￥1988.00,1000+条评价
纽曼（Newman） L660S 移动/联通/电信 翻盖 老人 男 女 老年 黑红 移动联通版,致诚信达数码专营店,￥148.00,900+条评价
小米（MI） 红米5A 4G 香槟金 2G+16GB【全网通4G】,长宏时代手机专营店,￥549.00,30+条评价
守护宝（上海中兴）L630 暮光黑 超长待机 凸起按键  直板 移动联通2G 老人 学生备用功能机,上海中兴守护宝京东自营旗舰店,￥128.00,1.4万+条评价
誉品（YEPEN） N105C 电信老人 军工路虎 户外备用 军绿 官方标配,誉品手机官方旗舰店,￥128.00,100+条评价
Apple 苹果7  iPhone7  磨砂黑 全网通128G,鹏瑶手机专营店,￥4539.00,400+条评价
360  F5 移动联通4G 双卡双待 流光金 移动定制版(2G RAM+16G ROM),博海宇通手机旗舰店,￥439.00,1500+条评价
中兴（ZTE） A602(BA602) 移动联通电信4G 智能 双卡双待 金色 全网通4G(2GB运存+16GB内存),宇航手机专营店,￥480.00,100+条评价
守护宝 (上海中兴) L610 电信 老人 典雅红,久汇通数码旗舰店,￥169.00,400+条评价
OPPO R15 梦镜版【陶瓷黑】超视野全面屏拍照 陶瓷黑 全网通(6G RAM+128G ROM)标配,OPPO官方直营旗舰店,￥3499.00,700+条评价
小米（MI） 红米Note5 4G全网通 黑色 (4G+64G),世纪金联手机专营店,￥1188.00,400+条评价
魅族（MEIZU） 魅族5s 魅蓝5s  香槟金 全网通 (3G+16G),旭永手机专营店,￥565.00,800+条评价
小米（MI） 小米MIX2  全网通 双卡双待 黑色陶瓷 6GRAM+64GROM,誉广和手机旗舰店,￥2899.00,300+条评价
小米（MI） 红米Note5A  全网通 香槟金 (2G RAM+16G ROM),华顶聚瑞手机旗舰店,￥618.00,1300+条评价
小米（MI） 红米Note5A  移动联通电信 全网通4G 智能 老人机 双卡双待 樱花粉（2G RAM+16G ROM）,众盛手机专营店,￥658.00,4600+条评价
长虹（CHANGHONG） GA888五行 老人 移动/联通2G 双卡双待 金色,长虹手机旗舰店,￥199.00,3800+条评价
Apple 苹果 iPhone X（A1865） 深空灰色（全网通 64GB),久汇通数码旗舰店,￥7988.00,300+条评价
纽曼（Newman） V18 移动/联通2G 三防直板老人 橙色,世纪手机专营店,￥125.00,800+条评价
小米（MI） 小米 红米note5A  樱花粉 全网通(2GB RAM+16GB ROM)标配,爵臻手机专营店,￥628.00,700+条评价
OPPO R15【星空紫/雪盈白双色可选】（4G+128G）超视野全面屏拍照 分期免息4G全网通 星空紫 官方标配,牧申手机旗舰店,￥2699.00,400+条评价
华为（HUAWEI） 华为畅享8 4G 蓝色 全网通(4G+64GB),优机库无界零售专营店,￥1499.00,60+条评价
Apple 苹果X iPhone X (A1865)  全网通4G 深空灰色 64GB,江苏中博手机专营店,￥7599.00,1000+条评价
奥乐迪奥（AoleDior） m2018 移动4G 商务智能 曲面屏 黑金 4+32,丽杰手机专营店,￥899.00,1700+条评价
"华为 HUAWEI 礼品-华为自拍杆（颜色,型号随机）",,￥99.00,7800+条评价
华为（HUAWEI） 荣耀V9 play  极光蓝 全网通(3G+32G),鹏瑶手机专营店,￥959.00,1700+条评价
守护宝（上海中兴）L550  移动联通2G老人 红色,优爱特手机旗舰店,￥168.00,400+条评价
华为（HUAWEI） nova3e 克莱因蓝 全网通(4GB+64GB),费罗科斯手机专营店,￥1999.00,300+条评价
飞利浦（PHILIPS） )E105 移动/联通2G 老人 陨石黑,随行手机专营店,￥109.00,50+条评价
HTC U11 沉思黑 6GB+128GB  移动联通电信全网通 双卡双待,HTC手机京东自营官方旗舰店,￥3189.00,7600+条评价
小米（MI） 红米5 Plus 4+64G 全面屏智能 双卡双待 黑色  全网通 （4G+64G）,炫华数码专营店,￥1299.00,600+条评价
华为（HUAWEI） 荣耀畅玩6X  移动联通电信 全网通4G  双卡双待 智能 冰河银 移动4G全网通(4G RAM+64G ROM),众盛手机专营店,￥1299.00,1500+条评价
纽曼（Newman） F518 电信老年 翻盖  男 女 翻盖老人 黑色,致诚信达手机专营店,￥218.00,5200+条评价
中兴（ZTE） 守护宝（上海中兴）L580 超长待机 移动联通2G 老人 学生机 金色,优爱特手机旗舰店,￥198.00,300+条评价
中兴（ZTE） 守护宝（上海中兴）L580 超长待机 移动联通2G 老人 学生机 金色,优爱特手机旗舰店,￥198.00,300+条评价
华为（HUAWEI） nova 3e移动联通电信4G智能全面屏 樱语粉 4GB+128GB,绿森数码手机旗舰店,￥2199.00,200+条评价
华为（HUAWEI） 华为 畅享7 Plus  流光金 全网通(4G+64G),掌视界数码旗舰店,￥1249.00,600+条评价
小米（MI） 红米4A 2G RAM+16G ROM 玫瑰金 公开全网通,泰业手机专营店,￥599.00,20+条评价
华为（HUAWEI） 华为 P10 plus 钻雕蓝 全网通4G(6G+64G)标配,华信通手机专营店,￥2648.00,200+条评价
天语（K-TOUCH） Q31C 电信2G 三防老人机 超长待机老年 黑色,佩娟手机专营店,￥158.00,300+条评价
魅族（MEIZU） 魅蓝E3 全面屏 全网通4G 双卡双待 曜石黑 （6G RAM+64G ROM）,博海宇通手机旗舰店,￥1828.00,300+条评价
索尼（SONY） Xperia XZ1 3D扫描 HDR高清屏幕 移动联通双4G  月蓝 4G+64G 64G,索尼手机旗舰店,￥3699.00,2900+条评价
诺基亚（NOKIA） 3310 4G版 老人 直板备用机 清新蓝,天探手机旗舰店,￥459.00,90+条评价
BIHEE 百合 C18 CDMA电信2G 儿童 学生迷你小 女士备用 白色,福多多手机专营店,￥198.00,1300+条评价
21KE C1移动/联通2G老人 黑色,21克手机旗舰店,￥138.00,5600+条评价
魅族（MEIZU） 魅族M15  砂砾金 全网通(4G+64G),华信通手机专营店,￥1699.00,20+条评价
酷派（Coolpad） cool1 dual升级版 全网通4G 双卡双待 锋芒金 全网通（4G RAM+32G ROM）,博海宇通手机旗舰店,￥858.00,300+条评价
纽曼（Newman） F9 移动/联通 翻盖老人 双卡双待 宝石蓝,优星伟业手机专营店,￥168.00,600+条评价
21KE 21KE F1 21克 移动/联通2G 老人 直板按键老年机 红色,掌视界数码旗舰店,￥259.00,800+条评价
小米（MI） 红米4A  全网通 深空灰 全网通 (2G RAM+16G ROM),誉广和手机旗舰店,￥579.00,600+条评价
华为（HUAWEI） 华为畅享8 粉色 全网通(4G+64G),新松联手机旗舰店,￥1499.00,200+条评价
纽曼（Newman） A520 儿童 移动联通2G 学生迷你小 粉色,福多多手机专营店,￥119.00,300+条评价
Vilovo 唯爱 F6 移动/联通2G 翻盖老人 双卡双待 金色,诚信精品惠手机专营店,￥138.00,100+条评价
海语（HAIYU） H6电信三防老人机学生CDMA电霸手电筒电信 黑金色,洛夕手机专营店,￥128.00,300+条评价
Apple 苹果  iPhone 7  玫瑰金 全网通128GB,爵臻手机专营店,￥4468.00,2000+条评价
